id_venda;data_venda;hora_venda;cliente_id;genero_cliente;faixa_etaria;produto_id;produto;genero_produto;categoria;tamanho;cor;quantidade;preco_unitario;desconto_pct;valor_desconto;valor_bruto;valor_liquido;custo_unitario;custo_total;margem_bruta;status_pedido;campanha;canal;loja_id;loja_nome;cidade;uf;vendedor_id;forma_pagamento
CL-009188;2023-03-03;18:06:40;CLI-02661;F;55+;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;PP;Preto;1;79.90;0.00;0.00;79.90;79.90;31.70;31.70;48.20;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-06;dinheiro
CL-009189;2023-03-03;12:45:15;CLI-00576;F;45-54;XFIT-REG-005;Regata Essential;Unissex;Regatas;G;Azul Marinho;3;69.90;0.05;10.49;209.70;199.22;27.60;82.80;116.41;concluida;dia_das_maes;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-03;credito
CL-009190;2023-03-03;15:34:21;CLI-02616;M;35-44;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;M;Vinho;2;89.90;0.05;8.99;179.80;170.81;35.50;71.00;99.81;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-03;credito
CL-009191;2023-03-03;08:47:31;CLI-02322;F;25-34;XFIT-REG-005;Regata Essential;Unissex;Regatas;GG;Verde Oliva;2;69.90;0.30;41.94;139.80;97.86;27.60;55.20;42.66;concluida;black_friday;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;debito
CL-009192;2023-03-03;22:44:22;CLI-01320;M;25-34;XFIT-REG-005;Regata Essential;Unissex;Regatas;M;Grafite;2;69.90;0.15;20.97;139.80;118.83;27.60;55.20;63.63;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;dinheiro
CL-009193;2023-03-04;09:37:00;CLI-00148;F;25-34;XFIT-MEI-010;Meia Performance;Unissex;Acessorios;P;Preto;1;29.90;0.05;1.50;29.90;28.40;9.80;9.80;18.60;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-03;credito
CL-009194;2023-03-04;11:49:36;CLI-01735;F;25-34;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;M;Branco;1;149.90;0.10;14.99;149.90;134.91;63.40;63.40;71.51;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;debito
CL-009195;2023-03-04;18:49:43;CLI-01959;F;35-44;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;GG;Verde Oliva;1;89.90;0.15;13.49;89.90;76.42;35.50;35.50;40.92;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;dinheiro
CL-009196;2023-03-04;12:36:52;CLI-01808;F;25-34;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;GG;Grafite;1;79.90;0.15;11.99;79.90;67.92;31.70;31.70;36.22;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;pix
CL-009197;2023-03-04;13:49:22;CLI-01561;F;18-24;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;GG;Verde Oliva;1;149.90;0.00;0.00;149.90;149.90;63.40;63.40;86.50;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;debito
CL-009198;2023-03-04;11:37:02;CLI-02520;M;35-44;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;PP;Preto;1;139.90;0.15;20.98;139.90;118.92;57.80;57.80;61.12;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-06;debito
CL-009199;2023-03-04;19:48:14;CLI-01596;F;45-54;XFIT-MEI-010;Meia Performance;Unissex;Acessorios;GG;Verde Oliva;1;29.90;0.00;0.00;29.90;29.90;9.80;9.80;20.10;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;debito
CL-009200;2023-03-04;13:51:13;CLI-01264;F;35-44;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;P;Grafite;2;79.90;0.15;23.97;159.80;135.83;31.70;63.40;72.43;devolvida;dia_das_maes;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-04;debito
CL-009201;2023-03-04;12:35:49;CLI-01033;M;35-44;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;G;Rosa;1;89.90;0.10;8.99;89.90;80.91;35.50;35.50;45.41;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;dinheiro
CL-009202;2023-03-04;12:11:18;CLI-00904;M;35-44;XFIT-REG-005;Regata Essential;Unissex;Regatas;M;Branco;1;69.90;0.00;0.00;69.90;69.90;27.60;27.60;42.30;concluida;namorados;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;debito
CL-009203;2023-03-04;13:28:48;CLI-00377;F;25-34;XFIT-REG-005;Regata Essential;Unissex;Regatas;G;Verde Oliva;1;69.90;0.00;0.00;69.90;69.90;27.60;27.60;42.30;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;dinheiro
CL-009204;2023-03-04;11:49:49;CLI-01782;F;25-34;XFIT-MEI-010;Meia Performance;Unissex;Acessorios;M;Rosa;1;29.90;0.15;4.48;29.90;25.41;9.80;9.80;15.61;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-04;pix
CL-009205;2023-03-04;18:27:58;CLI-01429;F;18-24;XFIT-BER-008;Bermuda Sprint;Masculino;Bermudas;M;Branco;1;109.90;0.00;0.00;109.90;109.90;45.10;45.10;64.80;concluida;volta_treino;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;pix
CL-009206;2023-03-04;14:34:12;CLI-00204;F;45-54;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;P;Vinho;1;139.90;0.00;0.00;139.90;139.90;57.80;57.80;82.10;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-04;dinheiro
CL-009207;2023-03-06;13:24:59;CLI-02220;F;35-44;XFIT-CAL-007;Calca Jogger Move;Masculino;Calcas;G;Vinho;1;159.90;0.00;0.00;159.90;159.90;70.20;70.20;89.70;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-06;dinheiro
CL-009208;2023-03-06;15:56:10;CLI-01745;F;35-44;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;GG;Verde Oliva;1;79.90;0.00;0.00;79.90;79.90;31.70;31.70;48.20;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;credito
CL-009209;2023-03-06;14:09:18;CLI-02421;M;18-24;XFIT-MEI-010;Meia Performance;Unissex;Acessorios;GG;Branco;1;29.90;0.00;0.00;29.90;29.90;9.80;9.80;20.10;concluida;dia_das_maes;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-03;dinheiro
CL-009210;2023-03-06;21:14:04;CLI-00741;F;25-34;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;P;Vinho;2;99.90;0.05;9.99;199.80;189.81;39.20;78.40;111.41;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;dinheiro
CL-009211;2023-03-06;09:36:06;CLI-01394;F;18-24;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;P;Branco;1;89.90;0.15;13.49;89.90;76.42;35.50;35.50;40.92;concluida;volta_treino;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-03;debito
CL-009212;2023-03-06;08:04:55;CLI-00649;F;25-34;XFIT-GAR-011;Garrafa Termica 750ml;Unissex;Acessorios;M;Azul Marinho;3;64.90;0.00;0.00;194.70;194.70;24.90;74.70;120.00;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;debito
CL-009213;2023-03-06;14:25:19;CLI-00920;F;25-34;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;G;Vinho;1;139.90;0.10;13.99;139.90;125.91;57.80;57.80;68.11;concluida;volta_treino;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;dinheiro
CL-009214;2023-03-06;22:42:20;CLI-00224;F;35-44;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;P;Azul Marinho;1;79.90;0.15;11.99;79.90;67.92;31.70;31.70;36.22;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;credito
CL-009215;2023-03-06;15:16:31;CLI-01660;F;35-44;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;G;Branco;1;139.90;0.15;20.98;139.90;118.92;57.80;57.80;61.12;concluida;black_friday;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-04;pix
CL-009216;2023-03-06;15:55:13;CLI-00270;F;35-44;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;P;Preto;1;149.90;0.10;14.99;149.90;134.91;63.40;63.40;71.51;devolvida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-03;credito
CL-009217;2023-03-06;09:19:37;CLI-00048;M;55+;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;G;Branco;1;99.90;0.00;0.00;99.90;99.90;39.20;39.20;60.70;concluida;volta_treino;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-03;credito
CL-009218;2023-03-07;17:23:08;CLI-02466;F;25-34;XFIT-CAL-007;Calca Jogger Move;Masculino;Calcas;P;Vinho;1;159.90;0.00;0.00;159.90;159.90;70.20;70.20;89.70;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-06;credito
CL-009219;2023-03-07;09:34:01;CLI-02313;F;25-34;XFIT-BER-008;Bermuda Sprint;Masculino;Bermudas;M;Preto;1;109.90;0.00;0.00;109.90;109.90;45.10;45.10;64.80;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-06;credito
CL-009220;2023-03-07;11:26:55;CLI-01849;F;35-44;XFIT-CAL-007;Calca Jogger Move;Masculino;Calcas;P;Preto;1;159.90;0.05;8.00;159.90;151.91;70.20;70.20;81.70;concluida;dia_das_maes;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-04;dinheiro
CL-009221;2023-03-07;18:09:56;CLI-00497;F;35-44;XFIT-BER-008;Bermuda Sprint;Masculino;Bermudas;G;Preto;1;109.90;0.15;16.48;109.90;93.42;45.10;45.10;48.32;concluida;volta_treino;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-04;debito
CL-009222;2023-03-07;13:03:59;CLI-02262;F;35-44;XFIT-CAL-007;Calca Jogger Move;Masculino;Calcas;GG;Preto;1;159.90;0.15;23.98;159.90;135.92;70.20;70.20;65.72;concluida;black_friday;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;debito
CL-009223;2023-03-07;11:43:20;CLI-01198;F;25-34;XFIT-REG-005;Regata Essential;Unissex;Regatas;PP;Rosa;1;69.90;0.05;3.50;69.90;66.41;27.60;27.60;38.80;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;debito
CL-009224;2023-03-07;13:43:27;CLI-00694;M;25-34;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;G;Verde Oliva;2;89.90;0.10;17.98;179.80;161.82;35.50;71.00;90.82;concluida;verao_fit;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;pix
CL-009225;2023-03-07;12:29:19;CLI-00959;F;45-54;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;PP;Verde Oliva;2;99.90;0.00;0.00;199.80;199.80;39.20;78.40;121.40;devolvida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-06;debito
CL-009226;2023-03-08;09:29:27;CLI-01365;M;35-44;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;P;Verde Oliva;1;139.90;0.00;0.00;139.90;139.90;57.80;57.80;82.10;concluida;namorados;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-04;credito
CL-009227;2023-03-08;10:47:03;CLI-00048;F;35-44;XFIT-BER-008;Bermuda Sprint;Masculino;Bermudas;GG;Preto;2;109.90;0.00;0.00;219.80;219.80;45.10;90.20;129.60;concluida;black_friday;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-06;credito
CL-009228;2023-03-08;08:22:50;CLI-02463;F;18-24;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;P;Verde Oliva;1;89.90;0.00;0.00;89.90;89.90;35.50;35.50;54.40;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-03;credito
CL-009229;2023-03-08;14:31:20;CLI-02599;F;25-34;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;M;Vinho;1;149.90;0.10;14.99;149.90;134.91;63.40;63.40;71.51;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;dinheiro
CL-009230;2023-03-08;11:24:13;CLI-01248;F;55+;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;PP;Verde Oliva;1;149.90;0.05;7.50;149.90;142.41;63.40;63.40;79.00;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-06;credito
CL-009231;2023-03-08;11:42:50;CLI-00436;M;35-44;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;GG;Rosa;1;149.90;0.00;0.00;149.90;0.00;63.40;63.40;0.00;cancelada;namorados;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;credito
CL-009232;2023-03-08;14:54:48;CLI-01919;F;25-34;XFIT-GAR-011;Garrafa Termica 750ml;Unissex;Acessorios;M;Grafite;1;64.90;0.00;0.00;64.90;64.90;24.90;24.90;40.00;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-06;debito
CL-009233;2023-03-08;13:14:20;CLI-00786;F;25-34;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;PP;Azul Marinho;1;139.90;0.25;34.98;139.90;104.93;57.80;57.80;47.13;concluida;black_friday;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-06;credito
CL-009234;2023-03-08;15:35:09;CLI-01254;M;35-44;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;GG;Vinho;1;99.90;0.00;0.00;99.90;99.90;39.20;39.20;60.70;concluida;namorados;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;credito
CL-009235;2023-03-08;12:08:38;CLI-02437;F;25-34;XFIT-BER-008;Bermuda Sprint;Masculino;Bermudas;M;Azul Marinho;2;109.90;0.00;0.00;219.80;219.80;45.10;90.20;129.60;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-03;debito
CL-009236;2023-03-09;11:06:03;CLI-00795;F;45-54;XFIT-BER-008;Bermuda Sprint;Masculino;Bermudas;GG;Branco;1;109.90;0.00;0.00;109.90;109.90;45.10;45.10;64.80;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-06;credito
CL-009237;2023-03-09;17:29:52;CLI-00616;F;35-44;XFIT-MEI-010;Meia Performance;Unissex;Acessorios;G;Rosa;1;29.90;0.05;1.50;29.90;28.40;9.80;9.80;18.60;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;debito
CL-009238;2023-03-09;09:36:33;CLI-01065;F;25-34;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;GG;Branco;1;139.90;0.20;27.98;139.90;111.92;57.80;57.80;54.12;concluida;volta_treino;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;pix
CL-009239;2023-03-09;12:31:47;CLI-00064;F;35-44;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;G;Azul Marinho;1;99.90;0.25;24.98;99.90;74.93;39.20;39.20;35.73;concluida;black_friday;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-03;pix
CL-009240;2023-03-09;15:27:10;CLI-00513;F;18-24;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;GG;Branco;1;99.90;0.05;5.00;99.90;94.91;39.20;39.20;55.70;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;debito
CL-009241;2023-03-09;17:10:30;CLI-01637;F;45-54;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;G;Preto;1;139.90;0.10;13.99;139.90;125.91;57.80;57.80;68.11;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;pix
CL-009242;2023-03-09;19:26:17;CLI-02637;F;18-24;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;GG;Preto;1;99.90;0.00;0.00;99.90;99.90;39.20;39.20;60.70;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-06;credito
CL-009243;2023-03-09;13:40:52;CLI-01990;F;18-24;XFIT-MEI-010;Meia Performance;Unissex;Acessorios;PP;Vinho;1;29.90;0.15;4.48;29.90;25.41;9.80;9.80;15.61;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-03;dinheiro
CL-009244;2023-03-09;22:52:19;CLI-01701;F;25-34;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;P;Rosa;1;89.90;0.20;17.98;89.90;71.92;35.50;35.50;36.42;concluida;dia_das_maes;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-03;pix
CL-009245;2023-03-09;19:35:54;CLI-01812;F;18-24;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;PP;Grafite;1;89.90;0.00;0.00;89.90;89.90;35.50;35.50;54.40;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;credito
CL-009246;2023-03-09;09:09:47;CLI-02759;M;25-34;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;PP;Rosa;1;79.90;0.00;0.00;79.90;79.90;31.70;31.70;48.20;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;dinheiro
CL-009247;2023-03-10;11:24:50;CLI-02569;F;35-44;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;G;Preto;2;79.90;0.10;15.98;159.80;143.82;31.70;63.40;80.42;concluida;verao_fit;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;pix
CL-009248;2023-03-10;08:49:09;CLI-02015;F;18-24;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;PP;Preto;1;79.90;0.00;0.00;79.90;79.90;31.70;31.70;48.20;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-04;dinheiro
CL-009249;2023-03-10;11:13:07;CLI-02525;M;45-54;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;M;Azul Marinho;2;139.90;0.00;0.00;279.80;279.80;57.80;115.60;164.20;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;debito
CL-009250;2023-03-10;18:04:02;CLI-00811;F;35-44;XFIT-MAC-009;Macacao Studio;Feminino;Macacoes;M;Grafite;3;189.90;0.05;28.49;569.70;541.22;82.30;246.90;294.32;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;pix
CL-009251;2023-03-10;09:05:05;CLI-01388;F;35-44;XFIT-REG-005;Regata Essential;Unissex;Regatas;G;Azul Marinho;1;69.90;0.00;0.00;69.90;69.90;27.60;27.60;42.30;devolvida;volta_treino;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-06;dinheiro
CL-009252;2023-03-10;14:20:19;CLI-02675;F;35-44;XFIT-CAL-007;Calca Jogger Move;Masculino;Calcas;PP;Preto;1;159.90;0.10;15.99;159.90;143.91;70.20;70.20;73.71;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-03;pix
CL-009253;2023-03-10;12:21:13;CLI-01871;F;35-44;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;P;Azul Marinho;1;79.90;0.10;7.99;79.90;71.91;31.70;31.70;40.21;concluida;verao_fit;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-06;credito
CL-009254;2023-03-10;16:30:20;CLI-01655;F;18-24;XFIT-BER-008;Bermuda Sprint;Masculino;Bermudas;M;Rosa;1;109.90;0.00;0.00;109.90;109.90;45.10;45.10;64.80;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-04;pix
CL-009255;2023-03-10;11:25:56;CLI-01267;F;25-34;XFIT-BER-008;Bermuda Sprint;Masculino;Bermudas;P;Branco;2;109.90;0.10;21.98;219.80;197.82;45.10;90.20;107.62;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;credito
CL-009256;2023-03-10;21:16:38;CLI-01973;F;25-34;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;M;Verde Oliva;1;89.90;0.10;8.99;89.90;80.91;35.50;35.50;45.41;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-03;credito
CL-009257;2023-03-10;15:19:57;CLI-01945;F;18-24;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;PP;Branco;3;89.90;0.00;0.00;269.70;269.70;35.50;106.50;163.20;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;dinheiro
CL-009258;2023-03-10;17:02:25;CLI-00511;M;25-34;XFIT-MEI-010;Meia Performance;Unissex;Acessorios;M;Vinho;2;29.90;0.10;5.98;59.80;53.82;9.80;19.60;34.22;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;debito
CL-009259;2023-03-10;19:30:48;CLI-02098;M;25-34;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;M;Azul Marinho;2;139.90;0.15;41.97;279.80;237.83;57.80;115.60;122.23;concluida;verao_fit;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-03;pix
CL-009260;2023-03-11;12:00:07;CLI-02338;F;25-34;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;PP;Vinho;2;79.90;0.05;7.99;159.80;151.81;31.70;63.40;88.41;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;dinheiro
CL-009261;2023-03-11;15:42:11;CLI-01309;F;35-44;XFIT-BER-008;Bermuda Sprint;Masculino;Bermudas;PP;Verde Oliva;1;109.90;0.00;0.00;109.90;109.90;45.10;45.10;64.80;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;debito
CL-009262;2023-03-11;12:31:25;CLI-01473;M;35-44;XFIT-REG-005;Regata Essential;Unissex;Regatas;PP;Verde Oliva;1;69.90;0.15;10.49;69.90;59.42;27.60;27.60;31.82;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;dinheiro
CL-009263;2023-03-11;16:06:24;CLI-00083;Nao informado;35-44;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;GG;Preto;2;89.90;0.00;0.00;179.80;179.80;35.50;71.00;108.80;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;credito
