id_venda;data_venda;hora_venda;cliente_id;genero_cliente;faixa_etaria;produto_id;produto;genero_produto;categoria;tamanho;cor;quantidade;preco_unitario;desconto_pct;valor_desconto;valor_bruto;valor_liquido;custo_unitario;custo_total;margem_bruta;status_pedido;campanha;canal;loja_id;loja_nome;cidade;uf;vendedor_id;forma_pagamento
BQ-006817;2022-11-21;17:51:27;CLI-02448;M;25-34;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;PP;Branco;1;99.90;0.10;9.99;99.90;89.91;39.20;39.20;50.71;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;pix
BQ-006818;2022-11-21;18:46:57;CLI-01772;F;18-24;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;PP;Azul Marinho;1;99.90;0.05;5.00;99.90;0.00;39.20;39.20;0.00;cancelada;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-03;debito
BQ-006819;2022-11-22;16:37:21;CLI-00668;M;55+;XFIT-MEI-010;Meia Performance;Unissex;Acessorios;GG;Verde Oliva;1;29.90;0.00;0.00;29.90;29.90;9.80;9.80;20.10;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-04;pix
BQ-006820;2022-11-22;13:05:04;CLI-00787;M;35-44;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;M;Vinho;1;139.90;0.15;20.98;139.90;118.92;57.80;57.80;61.12;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-04;pix
BQ-006821;2022-11-22;14:53:43;CLI-02331;M;18-24;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;PP;Grafite;1;139.90;0.00;0.00;139.90;139.90;57.80;57.80;82.10;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-01;dinheiro
BQ-006822;2022-11-22;08:44:24;CLI-02120;F;55+;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;M;Preto;1;149.90;0.00;0.00;149.90;149.90;63.40;63.40;86.50;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;debito
BQ-006823;2022-11-22;15:37:07;CLI-02766;F;25-34;XFIT-JAQ-006;Jaqueta WindFit;Unissex;Jaquetas;P;Verde Oliva;3;219.90;0.25;164.93;659.70;494.78;98.40;295.20;199.57;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-02;dinheiro
BQ-006824;2022-11-22;12:34:40;CLI-00383;M;35-44;XFIT-MAC-009;Macacao Studio;Feminino;Macacoes;P;Rosa;1;189.90;0.05;9.50;189.90;180.41;82.30;82.30;98.11;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-04;credito
BQ-006825;2022-11-22;15:05:35;CLI-00399;F;25-34;XFIT-BER-008;Bermuda Sprint;Masculino;Bermudas;GG;Azul Marinho;1;109.90;0.10;10.99;109.90;98.91;45.10;45.10;53.81;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-03;debito
BQ-006826;2022-11-23;21:47:34;CLI-02516;F;45-54;XFIT-GAR-011;Garrafa Termica 750ml;Unissex;Acessorios;PP;Rosa;1;64.90;0.10;6.49;64.90;58.41;24.90;24.90;33.51;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-05;credito
BQ-006827;2022-11-23;14:51:09;CLI-00524;F;25-34;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;P;Grafite;1;149.90;0.10;14.99;149.90;134.91;63.40;63.40;71.51;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;pix
BQ-006828;2022-11-23;15:32:39;CLI-00559;F;55+;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;M;Preto;2;139.90;0.05;13.99;279.80;265.81;57.80;115.60;150.21;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-05;credito
BQ-006829;2022-11-23;15:56:01;CLI-01641;F;35-44;XFIT-REG-005;Regata Essential;Unissex;Regatas;M;Azul Marinho;1;69.90;0.00;0.00;69.90;69.90;27.60;27.60;42.30;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-01;dinheiro
BQ-006830;2022-11-23;15:34:51;CLI-01537;F;25-34;XFIT-CAL-007;Calca Jogger Move;Masculino;Calcas;G;Azul Marinho;1;159.90;0.00;0.00;159.90;159.90;70.20;70.20;89.70;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-01;dinheiro
BQ-006831;2022-11-23;10:20:52;CLI-00235;F;25-34;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;M;Rosa;1;99.90;0.00;0.00;99.90;99.90;39.20;39.20;60.70;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-05;credito
BQ-006832;2022-11-23;10:09:37;CLI-02794;F;55+;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;GG;Verde Oliva;1;79.90;0.00;0.00;79.90;79.90;31.70;31.70;48.20;devolvida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-04;pix
BQ-006833;2022-11-23;12:47:13;CLI-00149;F;18-24;XFIT-REG-005;Regata Essential;Unissex;Regatas;PP;Branco;1;69.90;0.00;0.00;69.90;69.90;27.60;27.60;42.30;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-05;credito
BQ-006834;2022-11-23;18:24:59;CLI-02100;F;25-34;XFIT-JAQ-006;Jaqueta WindFit;Unissex;Jaquetas;GG;Vinho;1;219.90;0.30;65.97;219.90;153.93;98.40;98.40;55.53;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-04;dinheiro
BQ-006835;2022-11-23;19:02:08;CLI-01249;F;25-34;XFIT-GAR-011;Garrafa Termica 750ml;Unissex;Acessorios;G;Azul Marinho;1;64.90;0.00;0.00;64.90;64.90;24.90;24.90;40.00;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;debito
BQ-006836;2022-11-23;11:46:40;CLI-00587;F;55+;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;G;Azul Marinho;1;139.90;0.00;0.00;139.90;139.90;57.80;57.80;82.10;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-03;pix
BQ-006837;2022-11-23;12:36:35;CLI-00955;F;45-54;XFIT-MAC-009;Macacao Studio;Feminino;Macacoes;G;Grafite;2;189.90;0.10;37.98;379.80;341.82;82.30;164.60;177.22;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-04;debito
BQ-006838;2022-11-24;17:44:42;CLI-02725;M;45-54;XFIT-GAR-011;Garrafa Termica 750ml;Unissex;Acessorios;PP;Vinho;1;64.90;0.00;0.00;64.90;64.90;24.90;24.90;40.00;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-02;pix
BQ-006839;2022-11-24;11:24:06;CLI-02423;F;55+;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;GG;Vinho;1;99.90;0.10;9.99;99.90;89.91;39.20;39.20;50.71;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-03;pix
BQ-006840;2022-11-24;18:02:39;CLI-02389;M;25-34;XFIT-REG-005;Regata Essential;Unissex;Regatas;M;Preto;1;69.90;0.00;0.00;69.90;69.90;27.60;27.60;42.30;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-03;dinheiro
BQ-006841;2022-11-24;14:31:26;CLI-02169;F;35-44;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;G;Rosa;2;139.90;0.00;0.00;279.80;279.80;57.80;115.60;164.20;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-03;credito
BQ-006842;2022-11-24;19:07:00;CLI-00796;F;25-34;XFIT-BER-008;Bermuda Sprint;Masculino;Bermudas;GG;Rosa;1;109.90;0.10;10.99;109.90;98.91;45.10;45.10;53.81;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-05;pix
BQ-006843;2022-11-24;16:00:23;CLI-02673;F;18-24;XFIT-MAC-009;Macacao Studio;Feminino;Macacoes;PP;Branco;1;189.90;0.00;0.00;189.90;189.90;82.30;82.30;107.60;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;pix
BQ-006844;2022-11-24;19:59:53;CLI-01900;F;45-54;XFIT-MEI-010;Meia Performance;Unissex;Acessorios;P;Branco;1;29.90;0.25;7.47;29.90;22.42;9.80;9.80;12.62;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;credito
BQ-006845;2022-11-24;15:59:26;CLI-00098;F;35-44;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;M;Preto;1;149.90;0.10;14.99;149.90;134.91;63.40;63.40;71.51;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;dinheiro
BQ-006846;2022-11-24;15:01:45;CLI-00762;Nao informado;18-24;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;M;Grafite;3;139.90;0.00;0.00;419.70;419.70;57.80;173.40;246.30;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-05;pix
BQ-006847;2022-11-25;19:30:42;CLI-02556;F;55+;XFIT-MEI-010;Meia Performance;Unissex;Acessorios;P;Rosa;1;29.90;0.30;8.97;29.90;20.93;9.80;9.80;11.13;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-05;pix
BQ-006848;2022-11-25;22:43:39;CLI-02518;F;35-44;XFIT-MEI-010;Meia Performance;Unissex;Acessorios;M;Preto;1;29.90;0.20;5.98;29.90;23.92;9.80;9.80;14.12;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;pix
BQ-006849;2022-11-25;13:43:03;CLI-00433;F;25-34;XFIT-REG-005;Regata Essential;Unissex;Regatas;GG;Vinho;1;69.90;0.05;3.50;69.90;66.41;27.60;27.60;38.80;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;dinheiro
BQ-006850;2022-11-25;19:53:44;CLI-00756;M;25-34;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;G;Grafite;1;99.90;0.10;9.99;99.90;89.91;39.20;39.20;50.71;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-05;dinheiro
BQ-006851;2022-11-25;22:48:27;CLI-02565;M;18-24;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;G;Vinho;1;79.90;0.10;7.99;79.90;71.91;31.70;31.70;40.21;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-05;pix
BQ-006852;2022-11-25;12:00:39;CLI-00912;F;35-44;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;G;Grafite;1;149.90;0.00;0.00;149.90;149.90;63.40;63.40;86.50;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;debito
BQ-006853;2022-11-25;11:25:43;CLI-00060;F;35-44;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;G;Rosa;2;149.90;0.10;29.98;299.80;269.82;63.40;126.80;143.02;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-05;dinheiro
BQ-006854;2022-11-25;17:36:29;CLI-01802;F;55+;XFIT-JAQ-006;Jaqueta WindFit;Unissex;Jaquetas;GG;Azul Marinho;2;219.90;0.00;0.00;439.80;439.80;98.40;196.80;243.00;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;pix
BQ-006855;2022-11-25;11:10:14;CLI-01211;F;25-34;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;G;Azul Marinho;2;139.90;0.00;0.00;279.80;279.80;57.80;115.60;164.20;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-04;debito
BQ-006856;2022-11-25;18:36:30;CLI-01356;F;25-34;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;GG;Verde Oliva;1;89.90;0.10;8.99;89.90;80.91;35.50;35.50;45.41;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-01;dinheiro
BQ-006857;2022-11-25;12:34:59;CLI-02156;M;25-34;XFIT-GAR-011;Garrafa Termica 750ml;Unissex;Acessorios;PP;Branco;1;64.90;0.10;6.49;64.90;58.41;24.90;24.90;33.51;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-02;debito
BQ-006858;2022-11-25;18:04:54;CLI-00736;F;35-44;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;P;Grafite;2;89.90;0.10;17.98;179.80;161.82;35.50;71.00;90.82;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-02;pix
BQ-006859;2022-11-25;11:01:55;CLI-01220;Nao informado;25-34;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;GG;Preto;1;149.90;0.15;22.48;149.90;127.42;63.40;63.40;64.02;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-01;debito
BQ-006860;2022-11-25;18:14:19;CLI-02505;F;25-34;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;PP;Azul Marinho;2;89.90;0.15;26.97;179.80;152.83;35.50;71.00;81.83;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;pix
BQ-006861;2022-11-26;18:29:52;CLI-02324;F;35-44;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;G;Verde Oliva;1;139.90;0.00;0.00;139.90;139.90;57.80;57.80;82.10;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-03;dinheiro
BQ-006862;2022-11-26;11:09:26;CLI-01845;F;35-44;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;P;Branco;1;139.90;0.10;13.99;139.90;125.91;57.80;57.80;68.11;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-01;pix
BQ-006863;2022-11-26;10:58:32;CLI-01877;F;45-54;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;G;Branco;1;99.90;0.30;29.97;99.90;69.93;39.20;39.20;30.73;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-05;dinheiro
BQ-006864;2022-11-26;12:06:49;CLI-01475;Nao informado;25-34;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;PP;Vinho;2;139.90;0.00;0.00;279.80;279.80;57.80;115.60;164.20;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;pix
BQ-006865;2022-11-26;17:53:36;CLI-00310;F;25-34;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;M;Preto;1;89.90;0.00;0.00;89.90;89.90;35.50;35.50;54.40;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-01;pix
BQ-006866;2022-11-26;17:36:13;CLI-00836;Nao informado;25-34;XFIT-CAL-007;Calca Jogger Move;Masculino;Calcas;P;Azul Marinho;1;159.90;0.00;0.00;159.90;159.90;70.20;70.20;89.70;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-04;credito
BQ-006867;2022-11-26;09:50:50;CLI-01597;F;35-44;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;M;Branco;1;79.90;0.00;0.00;79.90;79.90;31.70;31.70;48.20;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;credito
BQ-006868;2022-11-26;15:54:58;CLI-01086;F;35-44;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;G;Verde Oliva;1;79.90;0.15;11.99;79.90;67.92;31.70;31.70;36.22;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-02;credito
BQ-006869;2022-11-26;11:14:48;CLI-02794;F;25-34;XFIT-GAR-011;Garrafa Termica 750ml;Unissex;Acessorios;GG;Vinho;1;64.90;0.15;9.74;64.90;55.17;24.90;24.90;30.27;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-02;dinheiro
BQ-006870;2022-11-26;17:18:20;CLI-00364;F;18-24;XFIT-MEI-010;Meia Performance;Unissex;Acessorios;P;Grafite;1;29.90;0.05;1.50;29.90;28.40;9.80;9.80;18.60;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-03;pix
BQ-006871;2022-11-26;15:47:42;CLI-01506;M;18-24;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;P;Verde Oliva;1;79.90;0.10;7.99;79.90;71.91;31.70;31.70;40.21;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;pix
BQ-006872;2022-11-26;13:50:13;CLI-01609;F;18-24;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;P;Azul Marinho;3;149.90;0.15;67.45;449.70;382.25;63.40;190.20;192.05;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-01;pix
BQ-006873;2022-11-26;09:13:58;CLI-02487;F;35-44;XFIT-GAR-011;Garrafa Termica 750ml;Unissex;Acessorios;GG;Verde Oliva;1;64.90;0.30;19.47;64.90;45.43;24.90;24.90;20.53;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-02;dinheiro
BQ-006874;2022-11-28;13:36:03;CLI-00951;F;35-44;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;GG;Rosa;1;89.90;0.20;17.98;89.90;71.92;35.50;35.50;36.42;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-02;dinheiro
BQ-006875;2022-11-28;20:28:12;CLI-02657;F;45-54;XFIT-MEI-010;Meia Performance;Unissex;Acessorios;GG;Rosa;2;29.90;0.00;0.00;59.80;59.80;9.80;19.60;40.20;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-05;dinheiro
BQ-006876;2022-11-28;11:13:09;CLI-01179;M;55+;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;M;Branco;1;139.90;0.00;0.00;139.90;139.90;57.80;57.80;82.10;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-01;dinheiro
BQ-006877;2022-11-28;16:31:34;CLI-00788;F;18-24;XFIT-JAQ-006;Jaqueta WindFit;Unissex;Jaquetas;G;Preto;1;219.90;0.00;0.00;219.90;219.90;98.40;98.40;121.50;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-02;pix
BQ-006878;2022-11-28;17:55:52;CLI-02523;Nao informado;35-44;XFIT-MEI-010;Meia Performance;Unissex;Acessorios;G;Vinho;1;29.90;0.00;0.00;29.90;29.90;9.80;9.80;20.10;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-01;debito
BQ-006879;2022-11-28;16:31:57;CLI-00946;Nao informado;25-34;XFIT-MEI-010;Meia Performance;Unissex;Acessorios;P;Preto;2;29.90;0.05;2.99;59.80;56.81;9.80;19.60;37.21;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;credito
BQ-006880;2022-11-28;20:20:24;CLI-00528;F;18-24;XFIT-MAC-009;Macacao Studio;Feminino;Macacoes;G;Azul Marinho;2;189.90;0.00;0.00;379.80;379.80;82.30;164.60;215.20;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-01;pix
BQ-006881;2022-11-29;14:07:59;CLI-02256;F;35-44;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;G;Vinho;1;149.90;0.00;0.00;149.90;149.90;63.40;63.40;86.50;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-04;credito
BQ-006882;2022-11-29;11:53:17;CLI-02085;F;45-54;XFIT-REG-005;Regata Essential;Unissex;Regatas;M;Azul Marinho;1;69.90;0.25;17.48;69.90;52.43;27.60;27.60;24.83;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-01;credito
BQ-006883;2022-11-29;14:56:56;CLI-02567;F;18-24;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;P;Branco;1;139.90;0.05;7.00;139.90;132.91;57.80;57.80;75.11;devolvida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-05;dinheiro
BQ-006884;2022-11-29;15:44:23;CLI-02534;F;55+;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;PP;Branco;1;139.90;0.00;0.00;139.90;139.90;57.80;57.80;82.10;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;dinheiro
BQ-006885;2022-11-29;18:12:02;CLI-00791;F;25-34;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;GG;Vinho;1;79.90;0.15;11.99;79.90;67.92;31.70;31.70;36.22;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-04;credito
BQ-006886;2022-11-29;15:27:16;CLI-00394;M;25-34;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;GG;Grafite;1;79.90;0.00;0.00;79.90;79.90;31.70;31.70;48.20;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-05;pix
BQ-006887;2022-11-29;18:12:12;CLI-01393;M;25-34;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;M;Preto;1;149.90;0.10;14.99;149.90;134.91;63.40;63.40;71.51;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-03;debito
BQ-006888;2022-11-29;10:47:33;CLI-01239;M;25-34;XFIT-GAR-011;Garrafa Termica 750ml;Unissex;Acessorios;P;Vinho;1;64.90;0.25;16.23;64.90;48.68;24.90;24.90;23.78;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-03;pix
BQ-006889;2022-11-29;17:35:14;CLI-01000;F;18-24;XFIT-GAR-011;Garrafa Termica 750ml;Unissex;Acessorios;GG;Azul Marinho;1;64.90;0.20;12.98;64.90;51.92;24.90;24.90;27.02;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-04;debito
BQ-006890;2022-11-29;15:04:27;CLI-00581;M;35-44;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;GG;Azul Marinho;1;149.90;0.25;37.48;149.90;112.43;63.40;63.40;49.03;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-01;dinheiro
BQ-006891;2022-11-30;18:34:02;CLI-02104;M;18-24;XFIT-JAQ-006;Jaqueta WindFit;Unissex;Jaquetas;PP;Preto;1;219.90;0.05;11.00;219.90;208.91;98.40;98.40;110.50;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-01;credito
BQ-006892;2022-11-30;18:42:58;CLI-01330;F;45-54;XFIT-GAR-011;Garrafa Termica 750ml;Unissex;Acessorios;G;Branco;1;64.90;0.00;0.00;64.90;64.90;24.90;24.90;40.00;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-03;credito
BQ-006893;2022-11-30;18:41:47;CLI-02020;M;25-34;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;GG;Verde Oliva;1;149.90;0.00;0.00;149.90;149.90;63.40;63.40;86.50;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-05;pix
BQ-006894;2022-11-30;14:11:43;CLI-00072;F;25-34;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;G;Verde Oliva;3;149.90;0.00;0.00;449.70;449.70;63.40;190.20;259.50;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-04;credito
BQ-006895;2022-11-30;09:26:46;CLI-01118;F;45-54;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;PP;Verde Oliva;1;139.90;0.15;20.98;139.90;118.92;57.80;57.80;61.12;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-05;debito
BQ-006896;2022-12-01;13:28:23;CLI-01227;M;45-54;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;M;Verde Oliva;1;89.90;0.00;0.00;89.90;89.90;35.50;35.50;54.40;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-05;pix
BQ-006897;2022-12-01;13:25:31;CLI-01169;F;18-24;XFIT-BER-008;Bermuda Sprint;Masculino;Bermudas;GG;Preto;1;109.90;0.10;10.99;109.90;98.91;45.10;45.10;53.81;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-03;credito
